ID_MAN_CO;ISIN_CODE;FUND_NUMBER;FUND_NAME;FUND_CCY;SHARECLASS_CODE;SHARECLASS_NAME;SHARECLASS_CCY;SUBRED_TYPE;SUBRED_SHARES_OUTSTANDING;SUBRED_DATE;SUBRED_AMOUNT_SHARE_CLASS_CCY;SUBRED_AMOUNT_CPT_CCY;SUBRED_AMOUNT_EUR_FIN_PERIODE;FX_RATE_EUR_FIN_PERIODE;FX_RATE_DATE;Reporting Period
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;11.83;30/03/2021;1489.63;1750.76278;1489.63;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;48.11;29/03/2021;6084.47;7151.080209;6084.47;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;302.48;26/03/2021;37631.54;44228.365156;37631.54;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;79.71;24/03/2021;9990.05;11741.310064;9990.05;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;79.18;23/03/2021;9990.14;11741.415841;9990.14;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;68.92;22/03/2021;8639.81;10154.372411;8639.81;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;100;19/03/2021;12560;14761.773405;12560;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;102.88;18/03/2021;12989.63;15266.717729;12989.63;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;205.44;17/03/2021;25990.21;30546.304997;25990.21;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;154;11/03/2021;19220.74;22590.143993;19220.74;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;39.99;03/03/2021;4989.55;5864.220262;4989.55;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;40.54;01/03/2021;4989.66;5864.349545;4989.66;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;REDEMPTION;300;25/02/2021;37740;44355.83824;37740;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;REDEMPTION;94;24/02/2021;11830.84;13904.791343;11830.84;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;39.51;23/02/2021;4990.11;5864.87843;4990.11;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;39.08;22/02/2021;4990.52;5865.360304;4990.52;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;39.08;19/02/2021;4987.39;5861.681613;4987.39;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;334.17;18/02/2021;42783.78;50283.795045;42783.78;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;577.29;17/02/2021;74545.46;87613.311217;74545.46;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;REDEMPTION;495.05;17/02/2021;63925.81;75132.032002;63925.81;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;120;16/02/2021;15522;18243.013279;15522;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;154.83;15/02/2021;19985.46;23488.919738;19985.46;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;23.33;12/02/2021;2989.74;3513.842709;2989.74;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;170;10/02/2021;21622.3;25412.698495;21622.3;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;117.93;09/02/2021;14979.47;17605.377537;14979.47;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;REDEMPTION;8;05/02/2021;1004.48;1180.565776;1004.48;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;172;04/02/2021;21582.56;25365.992056;21582.56;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;REDEMPTION;28.91;04/02/2021;3627.63;4263.5551;3627.63;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;149;03/02/2021;18660.76;21931.999258;18660.76;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;200;02/02/2021;24846;29201.514492;24846;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;240.66;01/02/2021;29538.61;34716.741044;29538.61;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;REDEMPTION;6.32;01/02/2021;775.72;911.70405;775.72;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;200.5;31/01/2021;24970.27;29347.569076;24970.27;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;1605.54;25/01/2021;202747.59;238289.329774;202747.59;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;170;21/01/2021;21474.4;25238.871561;21474.4;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;7.94;19/01/2021;990.52;1164.158582;990.52;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;23.98;18/01/2021;2989.59;3513.666413;2989.59;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;REDEMPTION;78.17;15/01/2021;9825.19;11547.550035;9825.19;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;143.13;15/01/2021;17990.01;21143.666495;17990.01;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;19.71;14/01/2021;2490.16;2926.68612;2490.16;1;31/03/2021;31/03/2021
343;LU1787059465;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;A1E;A1 EUR H P;EUR;SUBSCRIPTION;183.74;11/01/2021;23504.02;27624.28482;23504.02;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;11.88;31/03/2021;1500.44;1763.467778;1500.44;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;1571.91;31/03/2021;198532.23;233335.015352;198532.23;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;4223.74;30/03/2021;533458.36;626973.840068;533458.36;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;3.99;30/03/2021;503.94;592.280899;503.94;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;3.52;29/03/2021;446.48;524.748136;446.48;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;417.18;29/03/2021;52915.11;62191.151554;52915.11;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;23.37;26/03/2021;2916.11;3427.305338;2916.11;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;123.13;26/03/2021;15364.17;18057.515613;15364.17;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;2.79;25/03/2021;347.61;408.546183;347.61;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;913.9;25/03/2021;113862.8;133822.997838;113862.8;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;113.34;24/03/2021;14245.7;16742.97734;14245.7;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;255.37;23/03/2021;32311.97;37976.272246;32311.97;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;154.1;23/03/2021;19498.28;22916.336875;19498.28;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;229.18;22/03/2021;28812.51;33863.355402;28812.51;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;1769.92;22/03/2021;222514.35;261521.211308;222514.35;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;1002.63;19/03/2021;126281.25;148418.407467;126281.25;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;15.74;19/03/2021;1982.45;2329.974338;1982.45;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;147.2;18/03/2021;18636.99;21904.062367;18636.99;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;1204.49;18/03/2021;152500.48;179233.879769;152500.48;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;140.43;17/03/2021;17814.95;20937.918401;17814.95;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;78.74;16/03/2021;9999.98;11752.980797;9999.98;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;115.37;16/03/2021;14651.99;17220.490152;14651.99;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;211.36;15/03/2021;26779.31;31473.734567;26779.31;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;9.3;15/03/2021;1178.31;1384.86825;1178.31;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;1367.07;12/03/2021;173330.8;203715.763829;173330.8;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;94.62;11/03/2021;11840.75;13916.43857;11840.75;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;1030.6;11/03/2021;128969.28;151577.650283;128969.28;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;18.5;25/02/2021;2332.67;2741.588055;2332.67;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;526.35;25/02/2021;66367.47;78001.716051;66367.47;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;448.24;24/02/2021;56545.48;66457.926977;56545.48;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;271.16;23/02/2021;34326.15;40343.538866;34326.15;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;1233.03;22/02/2021;157803.18;185466.145361;157803.18;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;1.52;22/02/2021;194.53;228.631193;194.53;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;176.92;19/02/2021;22628.07;26594.780408;22628.07;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;423;18/02/2021;54275.13;63789.583645;54275.13;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;23.65;17/02/2021;3060.55;3597.065732;3060.55;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;123.67;16/02/2021;16030.11;18840.195181;16030.11;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;1281.13;15/02/2021;165714.17;194763.935312;165714.17;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;483.84;12/02/2021;62129.89;73021.286453;62129.89;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;521.55;11/02/2021;66523.7;78185.333237;66523.7;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;131.75;10/02/2021;16791.53;19735.092435;16791.53;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;1139.57;09/02/2021;145033.07;170457.429582;145033.07;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;33.85;09/02/2021;4308.09;5063.300031;4308.09;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;808.18;08/02/2021;102162.03;120071.077822;102162.03;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;387.2;05/02/2021;48709.76;57248.601889;48709.76;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;1771.97;04/02/2021;222772.07;261824.109735;222772.07;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;288.33;03/02/2021;36176.77;42518.573349;36176.77;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;357.97;02/02/2021;44552.95;52363.101307;44552.95;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;100.07;01/02/2021;12304.61;14461.613428;12304.61;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;8;01/02/2021;983.68;1156.119527;983.68;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;510.76;31/01/2021;63722.42;74892.987647;63722.42;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;12;28/01/2021;1486.56;1747.154608;1486.56;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;412.77;28/01/2021;51133.95;60097.753439;51133.95;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;158;27/01/2021;19966.46;23466.58903;19966.46;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;184.33;27/01/2021;23293.78;27377.189658;23293.78;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;103.1;26/01/2021;12986.48;15263.015532;12986.48;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;57.45;26/01/2021;7236.4;8504.944034;7236.4;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;1540.48;25/01/2021;194839.91;228995.430067;194839.91;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;1312.7;22/01/2021;166529.12;195721.746398;166529.12;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;629.46;21/01/2021;79639.28;93600.080055;79639.28;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;13.58;20/01/2021;1700.22;1998.269298;1700.22;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;50.79;20/01/2021;6358.91;7473.629659;6358.91;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;32.65;19/01/2021;4079.62;4794.779142;4079.62;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;44.86;19/01/2021;5605.26;6587.86449;5605.26;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;69.44;18/01/2021;8669.58;10189.361105;8669.58;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;685.14;15/01/2021;86238.57;101356.228432;86238.57;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;9.73;14/01/2021;1231.04;1446.841842;1231.04;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;1912.06;14/01/2021;241913.83;284321.4285;241913.83;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;1856.32;13/01/2021;234675.98;275814.780281;234675.98;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;2759.08;12/01/2021;349851.35;411180.442205;349851.35;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;174.95;11/01/2021;22409.35;26337.718698;22409.35;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;26.93;07/01/2021;3399.64;3995.598355;3399.64;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;311.41;06/01/2021;39091.3;45944.021712;39091.3;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;387;05/01/2021;48498.84;57000.707522;48498.84;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;618.63;04/01/2021;77873.14;91524.334953;77873.14;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;71.32;10/03/2021;8866.51;10420.813018;8866.51;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;REDEMPTION;10.75;09/03/2021;1324.29;1556.438607;1324.29;1;31/03/2021;31/03/2021
343;LU1787061529;274380;DECALIA SICAV-CIRCULAR ECONOMY;USD;IE;I EUR;EUR;SUBSCRIPTION;82.78;09/03/2021;10197.67;11985.325939;10197.67;1;31/03/2021;31/03/2021
